,price
7327,6499965.0
5418,5499966.0
3493,10599945.6
1459,6349982.0
5786,5649984.0
5414,5499989.0
5316,4449970.8
3835,7299968.0
7002,3449999.9999999995
6205,4299995.0
7620,8998996.0
4724,10199992.8
6221,4299974.22
2355,3249993.6
7911,4415982.08
2442,7899990.0
7651,6249969.600000001
7349,7499960.0
6818,5700000.0
464,4800000.0
163,2649985.5
6935,6299997.2
7176,7339986.000000001
7672,6099994.640000001
7940,4798975.61
2009,2889981.5999999996
3084,8349999.0
900,5498989.6
6272,2499994.5
4837,9399984.0
2293,4299999.6
4481,9699964.5
4605,8750000.0
3716,6998980.8
6650,4449990.600000001
1764,7249982.0
1549,5999996.2
3029,6999000.0
7687,5549986.0
2044,2850000.0
767,2849990.4
1508,5599994.399999999
7778,6199971.0
4517,9199994.100000001
4219,8199944.699999999
6659,5349989.6
7874,3080000.0000000005
3292,8899982.799999999
819,3849994.2
1403,5699988.4
1382,3599978.8
2148,3049989.9
1638,6099964.82
7698,5999977.62
399,6399972.600000001
882,5279981.399999999
3565,7949954.2
7966,5299980.4
1179,5899977.3
4244,9189992.700000001
5218,6764969.0
5471,5399982.0
2130,3850598.4
5078,9499966.0
456,5080000.0
6908,2449993.0
1950,2499997.5
689,1999998.0
7884,4899987.9
7731,5550000.0
1953,2800000.0
2710,6149990.0
7273,5692500.0
6716,6199994.100000001
4349,10989934.200000001
6955,4989996.0
1884,3099999.6
6423,5149998.0
7083,6109000.0
2494,6049992.5
3036,8199975.0
3603,6999956.5
845,4199984.399999999
542,1899996.2
3724,6899973.9
4187,7800000.0
3679,5699996.4
7975,4959976.640000001
6554,5249992.5
5935,6599993.4
2964,8499978.0
2529,6800000.0
1048,5188986.0
1960,6699979.0
2530,6899992.7
5902,6499984.199999999
237,2349986.2
4917,14499974.200000001
1133,5799970.0
6628,5149992.9
4259,8949990.0
5925,5699979.899999999
6024,6699966.0
6181,4299997.5
2978,8099987.970000001
6344,3249993.6
6162,4898989.3
5412,6499984.399999999
6533,4799984.0
3919,5699950.0
3138,8749994.0
7150,6949992.0
4073,7989993.0
6885,6699979.23
3229,9499974.0
1826,7699987.199999999
593,3899985.5999999996
2725,7399972.8
4137,7398963.600000001
560,1699992.0
7855,2500000.0
6022,7050000.0
243,3399998.0
4437,8999976.0
5559,5149972.8
405,5599974.899999999
1442,6779999.1
261,3249989.5
5374,4349992.5
7307,10499951.7
1689,6979980.0
1725,2300000.0
6536,4698000.0
4930,13839965.540000001
2496,6920000.0
5388,5299969.5
340,2049999.0
5595,5999994.0
1601,6498976.0
4576,9799968.0
3725,6098955.0
7928,4950000.0
2785,7999972.2
1523,5199984.0
5974,6300000.0
7314,9349963.200000001
7420,8999952.0
5649,5499997.2
6478,4999984.0
1766,7499976.0
7900,4599984.399999999
4037,7999952.399999999
5482,6199974.000000001
6333,3519999.84
6495,4890000.0
7490,10499964.4
363,3549986.0
7920,4999994.699999999
7206,7799996.4
4725,9899968.0
4443,8799979.200000001
6387,2799996.0
7396,8499937.5
2562,6619984.2
5608,5799979.2
7343,7700000.1
7434,11499928.0
3083,7989992.600000001
7379,7998965.799999999
2102,5099989.399999999
632,2999986.0
2493,6249999.0
2665,5309059.0
5810,6099993.9
4406,8899979.4
5891,6889968.56
7454,10099941.8
2334,3249995.4
6147,5860000.0
3619,6450000.0
3883,5349965.6
5444,6200000.0
4211,8599955.0
1494,6399974.399999999
2401,8799994.799999999
3874,5298950.0
1232,7099985.5
2661,5199984.0
2817,8499996.3
5476,6000000.0
7319,8199950.0
7822,3710000.0
6363,3599990.8000000003
4153,6719975.0
5975,4399983.0
3061,8599986.0
6850,6050000.0
7921,4899983.22
1735,2399982.4000000004
2823,8099982.0
6114,6199988.7
5502,5350000.0
2475,7029045.0
2564,6599993.7
7981,5409998.399999999
6748,3598988.4
6201,4299995.0
707,2799990.0
3046,8599973.200000001
6838,5349978.1
5189,7018812.0
6120,7099974.5
72,1889982.8
4448,8399996.8
4839,9249995.4
7493,10799992.0
5101,8499994.399999999
1190,5748997.430000001
2601,6200000.0
1125,5749969.199999999
1241,5999986.8
7179,7199992.8
6611,4949987.4
6015,7199985.600000001
3351,3599990.4
5094,8989979.0
4008,7899966.800000001
1577,6899974.4
3906,5449992.6
3729,7489982.5
4358,10449945.0
1343,5499990.0
7988,5099976.0
6097,5949970.4
440,5299988.0
1100,5799978.000000001
2637,6299997.0
5946,4899979.35
649,2499984.0
1546,5899982.0
6099,6499979.7
6119,7119987.6
2852,7799990.8
3503,9999966.0
5778,5749972.9
630,2999997.0
4768,11399953.5
1249,5799990.4
5489,5799995.0
482,4199988.0
1584,7249996.8
4676,10499994.0
1462,6189975.0
3040,8299980.0
5010,11299978.4
6852,5856972.0
3273,8919992.7
3683,6599994.800000001
4145,6799961.600000001
6259,3000000.0
4954,12950000.0
3225,9499974.0
1072,5189978.2
4815,9149943.6
2631,7199993.0
1660,6249990.2
2425,8330980.0
5079,9508203.0
6755,2349995.9
6094,5989968.8
3097,8999975.6
3976,7769979.600000001
7173,7799994.0
7600,10699972.399999999
5705,5199975.5
6352,3949995.1999999997
5291,5099979.600000001
1408,5699967.8
1845,2264984.0
1798,2449996.8000000003
3957,6299944.0
1475,6030000.2
5811,5749981.699999999
35,2799972.5
6101,6369990.3
444,4898999.0
2359,5750000.0
3654,6449992.899999999
7018,4649998.8
3179,8999996.0
1286,5999966.300000001
5947,4799982.63
4445,8469971.4
3416,7899989.76
2137,3246997.0
2636,6899989.2
4016,8099979.2
7732,6599969.199999999
1681,6198996.9
5836,5999975.5
5275,6899964.0
1692,7599971.999999999
7479,9149968.8
6382,2889996.0
3635,6399968.4
372,6799968.0
6161,5550000.0
5453,5999981.399999999
4882,10650000.0
7586,12199992.0
140,2049971.8
4884,10699949.6
4419,9499946.889999999
7462,9099962.200000001
6587,4939988.399999999
714,2399999.4
5243,6889968.56
3188,9000000.0
7078,6099986.399999999
4431,8998965.5
6406,4599983.44
406,6149974.399999999
20,3149997.5
1004,4799971.5
4986,11999962.040000001
2411,8489970.299999999
2545,6199998.0
6196,4489981.52
2390,4899990.0
6439,4999980.33
42,2599971.9
2830,8399989.8
3371,4998875.0
3022,7200000.0
3364,4259997.0
4399,9499922.0
5252,6199987.800000001
11,6899986.5
4760,10499991.0
1177,4989972.0
1947,2650000.0
2501,5749000.0
2863,7300000.0
3865,5699957.5
1026,5649980.0
3848,6259980.0
2989,7498985.6
961,3690000.0
2889,8399998.4
3015,8899988.6
3338,8209978.0
5672,5979978.550000001
735,2374992.6
4400,9149994.7
1440,4999974.0
2875,8499998.4
3986,7649992.800000001
916,5189964.0
6687,4999995.0
6254,3699990.0
4089,7499935.000000001
7398,7999948.8
6263,2899987.1999999997
2772,7826470.4
1624,6999980.0
6354,3649991.8000000003
821,4499971.2
1367,5949986.5
3712,7199946.0
7784,6099977.2
7199,8999997.4
850,4149974.4
1000,4579997.0
5964,6199991.2
4114,7489935.000000001
1637,7129999.0
1667,5849996.0
4589,9799988.0
3173,8899968.0
6461,5389977.78
1347,5379988.0
6260,2979992.4
3230,9499998.200000001
5651,5498973.0
6163,4749998.399999999
4783,11649960.0
6265,2900000.0
3232,9319999.7
6556,5099993.800000001
703,2919984.6
5105,8599987.5
6555,5499998.399999999
3291,9249977.799999999
3673,6488978.5
2408,8799975.6
7388,7699844.0
1327,5199958.5
7455,9749946.8
5406,6599974.7
6571,5100000.0
4909,12299956.5
4440,8699982.0
6696,1849995.0
986,5149980.0
6365,4424994.0
8010,5199999.0
7807,4069992.0
6635,4899984.0
4049,8199979.9
3485,10699947.299999999
2474,7049997.5
5238,7199978.0
3873,5849995.8
1198,5799994.2
4181,7799979.2
1518,4999989.0
6648,4799990.0
5477,5379990.0
1799,2649988.0
1014,5499995.699999999
128,3579988.5
1364,5998992.0
6170,4799996.32
4470,7999992.0
891,5289996.6
2793,7998969.0
6729,5299980.0
5455,6399997.5
4403,9149983.0
7624,9100000.0
5413,5399997.600000001
6875,6270000.0
3249,9299975.200000001
7225,9499980.0
1208,6799972.600000001
3868,5998940.6
7245,8998992.9
4065,7899948.0
6857,5049984.0
6085,6199993.8
1239,6549998.0
2289,3799992.0
2740,7199991.4
275,3099980.8
4585,9349991.0
1035,5593996.8
1229,7000000.0
1008,4699972.0
6532,5299982.4
5178,6799988.6
3828,6699969.0
2532,7000000.0
4293,8999931.6
1058,4949987.0
5956,4885465.2
281,2929987.1999999997
1043,5199985.0
1316,5199964.0
968,3649984.0
2381,5049987.5
6394,5099987.7
1939,2982000.0
5762,6399992.100000001
1274,6149993.9
619,3450000.0
5829,5999994.0
1742,2399985.0
1390,5999970.6
6525,4599985.6
1579,7299998.100000001
1655,6199963.600000001
3568,8255958.2
2352,5793800.0
2212,3589993.0
7960,5589997.92
3178,8799978.8
3192,8800000.0
1307,5299991.0
575,1619982.0
2360,5599989.0
1280,6200000.0
6519,4399983.0
4957,12949989.6
6631,5139992.0
1993,2849995.8000000003
2639,6399990.0
269,2499967.6
629,3699000.0
5945,5000000.0
3081,8189977.8
3466,8099968.800000001
7000,3949992.0
4396,9599993.9
4023,7699978.0
7588,11899961.399999999
5544,4799993.0
5569,4499988.0
2046,2750000.0
4356,10499964.0
7666,6799997.52
2113,4599993.6
27,3149998.0
2040,2999997.7
3928,4199982.0
7243,8699990.4
3216,9249984.0
7463,9149995.8
3814,7500000.0
129,3599988.0
5949,4999993.0
7859,1938995.5999999999
4599,8999972.799999999
13,8499973.200000001
6876,6899964.600000001
4476,7849983.0
1525,5498995.5
2365,5404397.4
4648,10999955.0
3052,8199972.0
4005,7749960.0
2340,3150000.0
374,6949956.0
7845,2579986.0
6889,6449976.0
939,4198993.0
7663,4811408.94
5719,5499982.800000001
4573,9799973.399999999
2147,3550998.0
3591,7189980.0
6335,3249996.0
7275,6307000.0
6839,5349978.0
3623,6659984.399999999
529,2999980.5
3714,7199969.0
6264,2856000.0
4732,9699975.0
1269,6399000.0
4281,9099975.0
1394,5990000.0
4850,9899974.0
4009,8498993.0
4390,9498958.0
1797,7999979.5
2979,7899997.38
1441,6799987.5
6001,6499993.300000001
7796,4199988.8
3811,6899996.2
5632,5299985.100000001
1273,6249984.0
4703,10399962.6
1712,6789983.2
955,3899971.0
5943,5199984.7
6760,1800000.0
7089,6399985.199999999
7355,7799975.3
403,5699985.2
2071,6171745.199999999
7607,10499992.8
1977,2649991.0
158,2899998.2
3888,5199977.4
5451,5899982.0
902,5499991.7
352,7299984.870000001
5326,5199977.04
4540,10199995.0
4130,7699980.0
754,3599985.4000000004
2971,8789976.0
7970,5229997.6
2920,8899968.0
311,3699978.0
4644,10899929.6
661,2449992.0
1989,2849997.6
3665,6299973.0
306,3749987.5
2335,3199992.0
4790,11349983.04
2356,4649998.8
3702,7699972.899999999
3804,7199993.6
1927,3249983.0
7029,7499992.5
3427,7839989.4
749,1989980.4
3638,6369969.0
5839,6899970.0
1266,6249982.0
7384,6999994.600000001
6948,5199990.0
7086,5800000.0
3595,7799999.2
2134,3900000.0
5066,9269973.0
4109,7499984.0
4969,12499987.5
4904,12489954.0
514,2499984.0
7166,7989999.6
409,6099984.0
6407,4350000.0
7977,5098983.0
7916,5099976.100000001
7602,10500000.0
207,2299971.1
6520,4349990.399999999
458,4799977.6
2054,6699996.0
2430,8258577.11
250,2049996.2999999998
6844,5699980.300000001
5437,6649980.0
1107,6609985.5
6502,4699983.6
1713,7389984.399999999
3911,4798949.2
6452,4849987.6
715,2548988.2
552,1799990.4
1439,4799992.5
2270,3449993.0999999996
3144,8599993.5
7643,6749985.6
1925,3199968.0
634,4499997.899999999
316,3609978.0
7523,11500000.0
5424,5759976.3
427,5499970.0
5957,4949980.8
105,2498994.0
3041,9100000.0
4238,8499994.299999999
2169,2989989.6
1709,6900000.0
89,1849987.8
2241,4399985.0
3174,8779990.0
7652,6700000.0
1949,2499992.4
4044,8599998.5
2848,7716800.0
1,6924994.4
4337,11189955.0
935,4399999.800000001
6863,6349982.0
2720,7749987.0
5205,5921998.0
6143,5999987.0
591,3800000.0
7718,6699990.0
6021,7149988.61
2936,8999975.1
2448,7999986.799999999
1576,7349976.0
6450,5399995.2
6692,8298962.5
213,2800000.0
778,3700000.0
6783,4749970.0
3496,10299972.6
6290,2449989.0
2043,2749995.0
7267,5599995.5
5420,5449986.0
1567,6949973.4
165,2554967.8000000003
4702,10899952.0
3566,7998952.0
6140,5799975.5
7612,9849975.200000001
5439,6298969.600000001
2013,2649996.0
273,2999976.0
3860,5949961.2
4167,8198994.0
6395,4499991.5
3788,7998972.0
5183,6700000.0
394,6109992.0
583,4999979.2
7875,3399991.2
7983,5199991.5
7425,8949980.0
6588,5354993.5600000005
7656,7199980.8
6484,5199999.0
520,2299999.0
1763,7499970.0
1875,7899975.0
5355,5389990.5
3965,6599942.2
3344,3099997.6
2253,3949990.0
3224,8999996.0
526,2299991.1
2946,8899995.2
4473,7999992.000000001
3899,4689964.8
5656,5749976.7
692,3619977.52
7568,13749997.8
4444,8600000.0
3633,6148978.0
5806,5799976.0
1050,5098988.7
590,3899961.0
519,3199990.5
3380,5239999.600000001
3676,5599989.0
5777,5748974.0
6604,5099980.800000001
5179,6899967.41
1607,6149984.0
3610,6699980.399999999
7638,7499966.4
8007,5080000.0
1809,2469986.0
791,4098984.5999999996
792,4299988.0
6592,5699987.4
1855,8149996.8
1980,3000000.0
3233,9499994.0
3598,7799999.4
933,4349982.0
3963,6699981.0
5966,6500000.0
5627,5739986.2
5506,5449999.0
7435,11399996.4
4179,7989964.6
4026,7579980.0
7688,5899968.0
4116,7489981.2
988,4999979.600000001
7857,2300000.0
3453,5899991.399999999
7318,8119961.600000001
3778,6599988.0
5659,5649984.0
6725,5799990.0
3093,9299974.6
3155,9249999.0
5069,9949972.14
5807,5799991.8
3201,8899997.7
6469,5399982.0
1098,6199970.21
6658,5450000.0
2844,7800000.0
886,4999968.0
7901,4849978.600000001
6219,4349999.2
515,2549986.5999999996
7391,8099970.0
4833,9199952.0
1453,6499982.2
3553,9080000.0
3609,6699961.800000001
4665,11249998.8
2506,6899970.0
2994,8099979.0
3999,7899992.800000001
7590,11899961.399999999
906,4998958.0
28,8100000.0
6878,6998970.0
2507,7504996.100000001
2428,8599989.0
5043,9899984.85
5346,5259993.2
762,2949991.5999999996
3747,7489963.8
4811,8389964.4
284,3449983.9000000004
686,2599995.2
7404,8399972.0
2353,3619985.2
6448,4900000.0
6888,6250000.0
21,6849994.5
2752,6574446.6
885,4799982.2
917,4749973.8
1040,5099968.5
6359,3449996.52
1265,5999968.0
4579,9699976.5
7056,6900000.0
7450,8199997.200000001
277,3049994.4
5084,9439970.8
2084,5949996.0
1245,6549990.0
2382,5049988.6
571,1200000.0
1435,6829999.8
3902,5799960.0
5089,8799995.1
1247,2998998.0
6018,6689993.380000001
4681,11099980.0
3526,9499980.0
2514,7199996.47
5445,6049992.0
1007,4879967.3
4770,11799960.0
4543,10649929.899999999
6042,6899987.99
6944,5745109.5
2064,5799991.5
5352,4899979.7
6329,3749990.0
1690,7198983.0
6919,6939998.800000001
7278,6499984.0
5343,4599987.600000001
1985,2899996.0
294,3370000.0
1547,6499977.119999999
2012,2698977.6
588,4089969.0
3329,8499988.0
2403,9249993.6
2129,3850000.0
3998,7899996.0
7019,3249995.4
3741,7372976.0
3508,9599997.0
2719,5999992.2
4521,8989984.8
5150,7299982.999999999
7298,2899988.64
7306,10298990.0
556,1569997.0
4795,11490000.0
2469,7399993.2
3738,7299992.7
4286,8799984.0
6599,5100000.0
5289,5299986.399999999
1716,6789999.7
2604,5849986.0
6610,5300000.0
1704,7199992.8
2139,3417999.0
3239,9299998.4
2383,4899990.0
4311,8799978.0
1285,5999966.300000001
6825,3299988.0
6356,3649991.4000000004
7161,8299979.4
3930,3999967.5
5986,5799998.8
6070,6499966.5
1591,6999984.199999999
7524,11599926.299999999
7961,4989978.0
2162,2389992.0
2396,8999991.0
317,3599965.8
7192,7699981.399999999
3111,4699995.0
5233,6449966.600000001
6401,4561245.0
7769,6199974.0
4036,7599000.0
795,4299995.7
3020,8699984.0
1711,6800000.0
3387,5712000.0
36,2669990.4
4549,10199944.0
913,4800000.0
5722,5699986.0
5295,5099998.0
3972,7499990.4
5370,5199990.0
4133,7199962.0
974,3599994.6
983,4699968.0
6544,5390000.0
1418,6900000.0
1560,6300000.0
4135,7599938.399999999
5583,5389982.5
6390,4500000.0
4265,9498960.0
1355,5799976.0
7499,10990000.0
7593,11889987.200000001
987,5099998.0
2682,4900000.0
5047,10399982.0
1640,6799982.5
1290,5999985.0
3681,5739996.899999999
1380,5569976.5
1933,6759982.2
4675,10399969.8
6743,4199992.8
3160,8989993.2
2030,2499997.5
892,4798993.5
4876,10599970.5
4069,7799967.0
4255,9399982.8
2,3499980.3000000003
2109,4749997.0
849,4649994.6
2737,7192000.0
2466,7199993.0
1914,8049976.0
1596,6999984.600000001
5873,5849982.0
1913,7999992.0
5139,7699985.600000001
7542,8599940.0
5641,5499975.600000001
2736,7199976.0
726,2699994.6999999997
53,2324993.8000000003
1796,2899981.3588720113
3845,6249984.3
6008,6846310.000000001
2553,6199986.0
2800,8149977.0
936,4099983.2
6608,4850000.0
824,4889999.4
4321,8799956.4
3401,5499990.0
1389,5798980.3
3564,8499965.6
884,4779980.1
5429,5749978.5
5704,5499989.0
5691,5499986.8
4867,10969970.4
1868,7898992.8
5181,6499990.0
10,8379987.0
3415,6235622.0
5421,6499974.600000001
1463,6099997.5
806,3989984.0
7802,4098979.5
6302,2749992.0
4068,7899984.0
2108,4600000.0
6764,2698988.0
7939,4399983.0
2234,4399995.5
963,5189979.2
4494,9849970.0
2632,7000000.0
6095,6499987.0
704,1349997.6
431,5349968.0
4388,9399972.8
6078,6799962.0
145,2099977.8600000003
2033,2249992.8000000003
6726,5598963.600000001
1165,6299967.66
3500,10199952.200000001
2050,2700000.0
3760,6998996.600000001
2624,6975426.24
4484,8997997.9
4435,9498967.200000001
6385,2808000.0
6215,4499995.5
4361,10299989.7
2424,8480000.0
1262,5449970.100000001
1771,7200000.0
3511,9499940.1
271,3149972.0
4792,11664982.0
7974,5649984.0
244,3499980.0
7761,6499983.999999999
4572,9949984.200000001
2032,2700000.0
7383,7289982.0
6334,3740997.0
813,4199970.0
6011,7199984.000000001
3810,7299963.699999999
7752,7099986.0
7945,5094989.7
6508,4749987.6
1804,7989995.0
6809,5399983.0
4346,10799973.299999999
2461,7658994.0
545,1758990.0
3241,8994975.0
738,2399997.5999999996
310,2899980.0
3521,9599974.8
1131,5199975.0
5546,4999990.8
7882,3499994.0
4111,7499973.899999999
2769,8400000.0
920,4699964.899999999
6715,6299976.0
3587,7949987.5
3959,6099969.7
38,7799977.350000001
4459,8249967.0
4278,8989947.200000001
2983,7949988.000000001
5290,5249974.0
7991,5548974.33
5217,6479987.2
2667,5099994.0
3223,5399998.5
1182,6049971.199999999
7272,6299996.0
614,3399991.1
7860,2944000.0
1466,6098996.0
4497,9498963.200000001
3042,8249998.0
934,4298970.0
2419,8400000.0
5085,9199979.0
7895,4199995.2
6496,4919984.13
4822,8249951.500000001
826,4249970.399999999
1521,5499981.899999999
2930,8699972.8
4232,8499936.0
628,3099996.0
4430,9499957.25
3853,6239965.6
390,6299990.4
4345,10949950.0
7798,4349978.6
5914,6499986.0
3990,7089984.0
400,5799965.4
4806,8399965.200000001
5135,7651252.98
6477,4329991.0
3359,4179994.0
46,2449969.2
5658,5899997.2
7677,4789996.12
7887,3749998.0
3642,6500000.0
3726,7599989.399999999
7333,6499982.399999999
5208,6599993.399999999
5319,4984980.0
7765,6489972.7
2421,8549986.2
5605,5999999.55
1750,7699965.0
7956,5399991.630000001
6575,5149982.95
4062,7999992.0
7576,13300000.0
338,3000000.0
215,2499987.0
3663,6599984.100000001
1341,5549987.4
7326,6999952.8
7746,4289994.0
3894,4998995.7
3640,6349998.0
329,3199986.0
6474,5249986.0
3004,8989987.5
7645,6499987.2
3115,4749985.5
7738,4999982.399999999
2322,3599998.2
4197,8199945.0
3549,8899997.6
1458,6319992.0
171,2549998.0
4203,8199969.399999999
6712,3449974.4
3569,8489968.5
4226,8499994.299999999
5158,6982550.0
6538,5299974.399999999
6186,4199999.0
6603,5299980.0
938,4099992.0
60,2199988.0
1240,3099973.1
5761,6199986.600000001
5136,7649973.8
6697,1499993.0
2120,4399999.5
1524,5299998.4
153,2989987.5
481,3789984.0
6123,7299990.0
4460,8399996.8
3920,5599991.8
1762,7499969.100000001
750,1989986.0
1785,7589973.0
6664,5849988.199999999
6213,4200000.0
4501,9639954.0
4853,9499998.6
2711,5058996.0
6479,4399999.5
4193,8149988.0
1333,5100000.0
7134,5549985.0
2854,7499987.3
186,2749980.0
1136,5999980.0
2058,8199968.800000001
6720,5679975.0
7467,8900000.0
148,3099973.8
4124,7799958.0
4889,15279993.299999999
7686,5489981.3
3363,4271994.0
4788,11499948.0
2866,8499986.299999999
3776,6799984.1
1386,5719995.0
5942,4989990.0
7565,13989996.0
7810,4189976.1
5696,5399975.100000001
3629,6199993.8
7208,7999992.699999999
4797,8999991.0
3028,6989998.600000001
2969,8174355.600000001
6968,4099992.6
1708,7549982.4
2953,8099993.5
454,4799988.0
6137,6779520.000000001
7794,4949982.9
609,3549980.0
4263,8899947.6
4826,8989972.16
6795,5999987.000000001
2074,5499990.0
4052,8149993.0
6567,5415910.2
1622,6699000.0
4683,10499982.6
5497,5499958.0
5797,5899986.4
7022,8999988.3
40,2589984.0
5475,5499972.8
2089,5949992.49
3924,4299966.0
2175,2700000.0
74,1960000.0
6413,5199978.0
7898,4837644.0
2657,7199998.0
3180,8799995.100000001
2076,5839985.47
441,4999980.0
2051,6299978.100000001
2541,6419987.500000001
1301,5499964.800000001
7366,6699952.6
3430,7499983.399999999
1304,5499958.2
236,2749989.6999999997
6680,5689978.4
2599,5989987.5
4616,8399944.0
2573,5599998.0
3280,8899989.0
3186,8499985.2
3953,6499944.0
2768,8199985.5
4831,9300000.0
4223,8800000.0
2106,4948988.0
2679,4843000.0
2761,7704380.399999999
4688,10949944.2
5399,4299991.0
1387,5699956.8
7692,5699999.399999999
7251,4650000.0
6444,4750000.0
6897,7200000.0
7721,6489992.0
5000,11899988.1
5854,6499974.0
1279,6199965.0
7152,6958993.399999999
7844,2887500.0
6405,4699975.0
1555,6149980.800000001
7246,3349998.8
3190,9099970.5
4566,10098972.0
4802,8299952.75
7512,11299985.200000001
4841,9499974.23
3594,7289991.0
6036,6999985.800000001
1920,3249990.0
513,3499983.9
4177,8249964.0
1308,5399976.0
5668,5949996.0
914,5199983.6
3452,6198999.1
3695,6399000.0
4242,8499960.0
3156,8599991.4
2198,4200000.0
774,3249990.0
4425,9630000.0
6151,5464977.600000001
6098,5799994.2
943,4999997.0
822,4899990.8
5005,11729991.0
4277,9199955.6
164,2580000.0
5620,5519982.8
4547,10149917.4
3983,7599973.8
2538,6673989.600000001
7633,7439964.0
1311,5299965.0
5207,6499976.6
7285,7899977.0
5383,4799988.0
6682,5199980.8
7430,11799980.0
3300,8599995.200000001
3310,9000000.0
327,3198971.1
5887,7100000.0
2490,6900000.0
7534,8279976.0
6104,6499975.0
5955,4699981.3
7503,10199956.0
4408,9399990.600000001
832,4999978.8
3079,7999992.0
3462,3049989.8000000003
5297,4989995.0
7569,13899971.8
54,7399996.6
6231,4554984.0
4064,7999948.199999999
3451,8099991.36
6306,4359992.64
1901,7699999.0
1481,6349980.899999999
4873,10799952.0
4895,15219974.0
4150,7989962.0
3335,8960000.0
6017,7199990.1899999995
4926,13789977.6
946,3998975.1999999997
5798,5994963.0
3293,8999980.2
2161,3099999.0
7748,4479990.18
5083,8839200.0
6786,4599985.199999999
3057,8399979.629999999
5490,5599981.199999999
768,3199975.0
7529,11649960.0
3495,10499994.0
285,2699979.1
7912,4899989.0
4524,9049986.4
7128,4389991.2
2332,3250000.0
2717,7143477.0
2079,6089998.899999999
3389,5683983.0
722,2700000.0
951,4848961.3
6984,3239992.8
2262,3850000.0
989,5169995.600000001
3212,8099994.4799999995
1759,7099997.1
6581,5199986.0
4422,9399950.0
5479,6000000.0
1724,6499978.8
5182,6799975.0
341,1999997.0
3701,6310967.300000001
4243,8329994.399999999
688,2698990.0
3432,7799994.119999999
5203,6699963.2
4944,13199986.8
966,3849982.0
7560,12499997.4
7242,8999991.0
2203,4979997.0
2713,5999994.0
4757,10550000.0
5098,8588998.4
7060,6499996.800000001
7328,6199956.0
7063,6299983.2
5280,5449993.5
5976,4399983.0
3572,8099998.5
4805,8998986.9
5299,4899991.600000001
1990,2649985.2
4120,7289984.0
4759,11499955.200000001
6574,5049996.0
5298,5099990.7
7400,8199984.0
4971,12499993.1
7587,12199986.5
5034,10699974.4
3600,6879992.0
6491,5149978.2
7311,9798957.0
7971,5198984.0
6605,5249998.53
385,6798999.899999999
6994,9400000.0
7313,9199980.0
536,1998994.4
6388,4699983.65
7472,9998953.2
5032,10587472.56
4212,8499942.0
6457,4974354.0
3507,9999997.5
201,2499981.6
1332,5499990.0
3502,9999960.0
2708,5304000.0
6031,6799987.2
5031,10789996.0
6515,4499996.8
4662,11199978.0
4021,7714981.100000001
1854,3149975.0
7163,7600000.0
2872,6999960.0
3030,8599987.2
1205,5498983.6
6564,5499987.4
1645,6589980.8
3417,7949992.8
3476,10989994.4
6744,4119974.6
2861,7399998.0
1792,2549995.2
5526,4999980.0
3797,7189956.8
3368,4749992.4
3367,4499992.0
3533,8869946.5
7030,7809003.0
5109,8554977.0
6025,6978090.0
3449,7499984.8
603,4499991.0
3056,8718150.0
6974,3949990.0
126,3549974.0
7853,2250000.0
3876,5499969.0
2935,8799980.1
5443,6499976.6
4451,8398958.1
3531,9499962.0
2730,7458985.8
827,4620000.0
1639,6099980.4
984,3599995.1999999997
3281,8499987.870000001
