,price
7959,5299996.2
2188,2494992.1
7378,8099976.399999999
2443,8099976.399999999
362,6899971.7
2349,4849987.5
345,2999992.0
814,3949984.8
6167,5199971.0
4807,8400000.0
3205,9119979.1
6657,5099978.0
7671,6599969.600000001
5962,4899984.0
3325,8399978.1
4106,6849998.7
7170,8299991.499999999
2116,4499996.8
1834,2089992.7
793,4149980.0
7922,4924982.79
2674,5076000.0
94,1589993.0
4225,8099964.0
3756,6899985.0
2891,8500000.0
2371,4919997.600000001
6912,2929964.8000000003
6636,4789994.4
7103,6819983.100000001
3228,9299986.0
6159,5299996.4
6360,4409989.2
5997,6449988.699999999
6845,5699972.5
7143,7600000.0
6029,6699972.199999999
2853,7555499.999999999
7413,9389991.600000001
2912,8499988.5
1865,7949986.2
5755,6349976.999999999
4612,8499982.0
1857,2999986.0
2645,7949999.0
2243,4249999.8
5373,4489978.5
2336,3399998.0
950,4999999.2
3068,8500000.0
1120,5399974.8
2597,5999988.0
2204,5250000.0
419,5842964.399999999
922,4599995.0
1254,5659993.6
477,4549965.199999999
2035,2900000.0
7372,6599969.2
5789,5599995.0
5743,5999972.9
5568,4349971.0
1202,5989964.7
6535,4661982.0
2626,7390000.0
5766,5999988.0
7704,5999985.600000001
1970,2950000.0
3110,4749984.0
4018,7799968.0
2151,2999997.0
3687,6999980.0
4916,14499967.2
1997,2399994.0
4033,8599955.94
7848,2570000.0
3054,8199967.199999999
1248,5899985.5
2192,4149999.0
2712,5068500.0
992,4899982.5
2190,4150000.0
4670,11190000.0
5142,7899975.800000001
5985,6950000.0
6566,5299994.32
3762,6999959.68
3597,7259960.61
4711,10298991.0
1318,5229997.5
1863,6849994.8
2343,4899999.5
2449,7800000.0
2136,3389990.4
1065,5449984.0
5869,6299990.7
7943,4499992.57
4227,8799932.0
2621,6799981.5
77,1969978.8000000003
2898,8799999.1
6149,5449976.0
4820,8899995.6
1314,5499999.100000001
5948,4799975.7
7903,4612482.0
6998,3399988.5
872,5149985.399999999
3850,6299975.4
5468,5499978.0
5952,4799990.4
7655,5899986.0
2965,8749976.200000001
3391,5929686.000000001
5415,5299971.600000001
2560,5749986.0
7839,2730000.0
2635,6449998.5
5256,5999994.0
3530,9189950.0
375,3599980.4
1908,6799996.0
4429,9549947.2
7642,7449972.4
7008,3799992.0
4027,7599982.2
6462,4579980.57
1604,6599992.0
1118,5799977.6
3677,5649981.0
3490,10649993.200000001
7781,6099977.2
6040,7389970.0
2958,8949976.0
1994,2299987.8000000003
7938,4499985.199999999
6966,4289998.7
2376,5075989.6
7334,7099986.0
1342,5499987.0
320,1839996.0
1619,6989979.2
3713,7250000.0
7331,6749979.0
2060,8299997.399999999
2219,3549987.0
1673,5919978.399999999
6039,6699985.6
260,3099997.8
7075,6199995.0
2039,2749968.0
4785,11550000.0
901,5499977.7
3744,7789996.800000001
6403,4700000.0
2026,2500000.0
4234,9149978.200000001
1917,8199996.0
1828,2100000.0
1573,6149000.0
4415,9499990.5
4749,10640000.0
6234,4499997.96
7031,7249993.1
4654,10749960.8
6284,2389991.7600000002
4208,8149946.199999999
4627,10979964.0
224,2499985.17
723,2269987.5
7263,5499998.100000001
1141,5099985.0
5529,5094972.0
6470,5199999.2
5765,6049973.2
7145,7149996.0
5555,5149000.0
7595,10999978.879999999
2762,7727991.600000001
846,4599985.5
4289,8849915.0
5561,4989978.0
6718,6199993.8
5042,10166974.1
6118,7040900.000000001
2551,6099986.399999999
5726,5989984.4
2928,8599988.1
117,2099989.6
645,2499986.0
5967,4719978.83
3,3499993.0
4170,8099960.0
5852,6599985.0
467,4349982.0
5,8498996.0
5342,4699975.0
919,4799998.199999999
2595,5887000.0
4324,8899976.4
1063,5499991.8
2590,6200000.0
242,2179996.0
6975,3599997.5
1160,6199974.9
2870,8299987.5
3735,7499977.0
7325,6999993.0
2397,9249993.6
3517,9749980.799999999
3421,8099995.6
2563,6499993.5
6768,2089997.0
5623,5949996.800000001
1605,6249998.800000001
7717,5599976.0
2324,4149991.6
2709,5600000.0
7039,6699996.0
1312,5299966.8
3448,7599990.0
3812,7499981.5
6086,6349996.8
7448,8179991.399999999
2362,9499981.4
1975,2949995.7
3514,9499978.6
1761,7299977.8
5401,6799966.23
2739,7199985.600000001
5638,5389973.7
7458,9699960.0
2472,7739985.0
6739,2549989.0
4007,7749972.0
4718,11449953.9
6178,4399984.800000001
1493,6199979.0
4206,8099975.0
6372,4950000.0
2158,2999991.0999999996
1169,4999972.0
7236,8699000.0
232,2519990.0
66,1999982.4000000001
1603,6399975.0
6169,5184980.62
3283,9099991.399999999
3596,6999970.0
6289,3099993.3
4632,10989990.0
125,2400000.0
6230,4199999.399999999
5350,5099987.3
1296,5749963.2
1976,2899990.46
7237,8499988.8
7181,8749975.0
2075,6003485.399999999
4580,9699974.0
5751,6149993.9
7561,12219952.000000002
3086,8149980.300000001
6952,4999986.0
3345,3649996.5
7156,7799988.0
5871,6399997.2
6507,4799991.0
2797,8299995.0
918,4749971.5
1646,6798983.999999999
5122,8100000.0
5126,7999992.0
4978,12256956.999999998
5431,6799993.2
6843,5099990.0
4621,10499950.0
6810,5999994.0
364,6949989.9
3287,8899990.0
2125,3998998.4
4123,7748937.0
4569,9899976.0
525,2299991.1
4821,8998996.0
55,2198997.5
638,2749984.0
302,2189988.4
2766,8199994.8
5812,6199998.0
1276,6319998.0
7501,10799964.0
4720,9949966.0
2055,6099999.5
5376,4299994.2
5145,7549976.28
4432,8998965.5
3644,5948982.5
4143,7789968.800000001
2878,6999958.0
4202,8198965.199999999
6494,4949995.5
5175,6729890.000000001
2286,4249997.5
2261,3699995.0
5240,7200000.0
7130,4644496.5
2296,3999996.0
5933,5397000.0
1753,7599961.6
5197,6349975.8
1968,2849982.0
6961,4499996.8
3117,9499974.0
2393,9099980.0
523,3049972.2
6377,4400000.0
6789,4899998.399999999
5524,5349978.0
6678,5499000.0
3900,4999990.399999999
7464,8998967.0
4699,11599981.600000001
5586,5149999.8
7071,6491981.0
3122,9499997.0
6778,4099985.6199999996
4156,6699959.0
1969,3098974.2
671,2249992.4
4188,8499997.299999999
666,2199993.6
6940,6409260.0
1887,7699995.699999999
3266,8999982.5
280,3099983.4
1719,6859987.2
2947,8999988.3
4455,8499984.0
899,5400000.0
6032,6499990.8
7754,6749965.8
6091,5999970.4
7020,3459996.0
760,3448995.0
6255,3200000.0
1906,3089965.0
4042,8299963.0
3823,6779976.399999999
4138,7889972.0
3818,6898951.4
6270,2490000.0
4300,8998928.200000001
5570,5099996.5
6197,4489992.0
2593,6112486.8
4164,8399968.0
3031,8292998.4
5972,6299982.0
3579,7769979.600000001
2832,8199992.4
5449,6449980.699999999
3472,6733995.4
6328,3749989.5
137,2149992.0
4892,8249993.100000001
2180,2850000.0
2128,3849996.0
3177,8799980.0
4854,9449964.0
4637,9949972.5
5115,8279991.0
6985,3240000.0
4261,9198948.0
4344,10970000.0
1331,5699972.2
2017,2599992.0
4542,10669910.0
2482,6999984.0
1358,5599966.0
6942,5999994.0
6242,3889988.1300000004
1329,5589980.800000001
7984,5199996.2
6882,6299995.4
7885,4749989.5
2150,2839995.0
4530,10044000.0
2122,4399992.0
4673,11199968.600000001
3981,7699950.0
6997,3399990.0
1252,6249999.0
3278,8599977.0
3374,4800000.0
2814,8099987.5
4719,10299956.2
6545,5699982.6
1848,2909970.0
4858,9998954.0
3037,8349963.44
388,6599964.0
235,2249980.6
1077,5249972.0
1984,2698996.1999999997
4363,10699930.0
3962,6689986.0
770,3199975.0
2165,2700000.0
4533,8889971.200000001
673,1989988.0
249,3299982.0
6298,2800000.0
1574,6699985.2
6239,4100000.0
3419,8098989.800000001
2081,5750000.0
1823,2199993.6
7410,8449974.0
7654,6099994.4
4544,10399966.8
5566,4889988.1
716,2398990.8000000003
7460,9990000.0
7475,9899990.8
2048,6499993.5
5998,7499965.38
6601,4999987.98
5264,6879967.800000001
4178,8499994.899999999
4809,8049987.0
2724,7648998.0
7241,8752986.299999999
1460,5979987.0
6915,3099990.0
5990,5889978.0
1668,5799988.0
2756,7459881.17
2000,2150000.0
4571,9899979.5
4613,10649999.2
7443,10499948.8
404,5549973.0
384,6399972.0
7194,7700000.0
2152,2809990.5
1633,6999993.0
7338,7149990.399999999
5581,5300000.0
4784,11799973.9
7881,3449996.0
6971,3999996.0
3925,5899986.399999999
5336,4999979.0
4158,6650000.0
4948,12990000.0
5899,6714972.0
7262,6158553.6
5358,4799995.2
223,2899995.9
2193,1900000.0
3136,8749974.4
4469,7949961.9
1824,3000000.0
7357,7899967.5
5124,8024975.7
4972,12509976.0
797,3999999.0
2871,8499972.600000001
9,3359967.0
6594,4899986.05
1944,2819976.3000000003
1838,7648997.7
4804,9099975.6
255,3249972.0
7027,7999996.800000001
5714,5799981.8
4485,8999998.799999999
7218,8557692.0
1581,7099964.8
2956,8689975.0
924,4599989.399999999
7700,6200000.0
7931,4999982.0
2508,7199989.5
6133,6717150.0
5024,10799971.0
5320,4449984.0
6646,4649982.399999999
6043,6999978.600000001
3775,6749994.0
4835,8399976.0
4136,7109000.0
4964,12599956.5
2779,8099998.4
539,2099988.0
2745,6999991.5
7201,7199999.1
7317,8499964.8
6820,5899971.399999999
5467,6191991.0
1145,5899986.0
5127,7998977.0
4468,8449974.0
667,2069995.2
3019,8799989.4
357,7099987.6
5063,9898962.0
2831,8462228.4
2783,7999989.600000001
1353,5799973.600000001
5131,7789991.82
7115,7479540.0
470,4489964.7
2703,4959993.600000001
3330,8389999.8
3637,6348970.5
1396,5949987.0
3584,7599981.0
7188,8599987.5
5262,5749978.0
5646,5499987.3
3376,4999999.9
1256,2689994.0
6191,4249991.76
3512,9749945.4
5652,5649980.0
5779,5699988.0
1250,6600000.0
5796,6099999.899999999
5348,4399985.0
7689,5949989.7
4298,8599978.5
3284,8698988.399999999
2933,8499985.0
4175,7899990.1
5268,5798967.6
4910,14599962.0
1852,7989998.0
6317,4200000.0
6816,6199965.0
7492,10299960.0
7787,5499976.0
2105,5399994.6
133,2149973.0
5236,6299974.8
5029,10749997.6
928,4419976.0
823,4599980.0
7280,5814999.6
1531,5649997.3
1214,6499986.68
504,2979987.5
4285,8999975.200000001
6492,4809977.12
1996,2609998.4
6531,4998990.44
3072,8000000.0
1958,2742976.86
1384,6099979.600000001
894,5219988.0
4924,13998960.0
455,4699981.2
6620,5498999.2
5780,5599990.4
7418,9099988.0
3709,7449988.8
7389,7899995.4
4849,9099975.91
4748,9499974.6
4268,9499978.799999999
3522,9528966.5
4134,7299951.600000001
3602,6989953.2
7823,3699999.0
713,2299994.0
4186,7899969.6
2214,4800000.0
5301,4799995.2
2923,8699999.0
7259,6158553.6
1810,7949969.0
3486,10889989.5
3141,8549982.0
1827,7499988.0
1155,5399984.88
1324,5249968.0
4312,8599990.0
510,2599987.5
1680,6799987.5
499,3699996.3
7266,5899995.0
1856,2999991.6999999997
1388,7279990.199999999
5616,5599987.0
3719,6999966.0
2386,5049987.5
5542,4998976.0
3236,8999970.0
6173,5049976.8
1540,4989984.0
1217,6399968.3
2681,4998988.8
7827,3438000.0000000005
2993,7599989.9
5512,5399977.92
6314,3999996.0
1191,5989999.8
5773,6000000.0
5293,5199992.0
1542,6498974.720000001
3301,8889974.4
3324,8699985.0
7057,7199993.0
2539,6840000.000000001
953,3999994.8000000003
7177,7099996.5
6732,4889971.0
4846,9849996.0
6802,5489984.0
4330,11849971.0
732,2499997.5
7999,4869982.279999999
1156,5249970.0
7417,8899955.1
3294,9199998.8
6542,5699987.4
2982,7799990.0
5305,4899500.0
5161,7249983.0
2156,3049998.6
1062,5669973.0
2616,6370037.2
1167,5899992.0
3222,9249999.0
3636,6349980.0
5589,5999983.5
2938,8599991.4
7092,5920050.0
7193,7999992.0
4491,9499978.8
3140,9199972.799999999
4980,12189996.0
143,3219982.1
7932,4399987.2
3577,7899993.2
4946,12999991.200000001
2782,7989982.0
717,2289997.8000000003
1819,2999993.5999999996
2502,6900000.0
4360,10299941.5
4171,8348961.6
6589,5099986.8
395,6199968.0
5732,5498994.899999999
6321,3999996.7
7187,8899968.0
7734,5199994.17
4492,9649935.0
1365,5999964.0
7301,10849977.6
6000,6630750.0
595,3699996.9
6206,4299984.0
3952,6499995.3
5392,4899979.5
5918,6699978.600000001
4968,12499998.0
2914,8644984.5
7886,3849985.6999999997
2326,3449990.6999999997
5645,5499989.0
3766,6589975.2
3440,7529970.0
3851,6399960.0
4132,7699969.640000001
6807,5499994.5
7507,11100000.0
2143,3337497.8000000003
7992,5249984.4
5073,9245000.0
1571,6449998.0
4079,7499940.0
1122,5799963.0
2786,7999988.0
6336,3249993.0
2967,7999984.2
2504,6899989.1
5989,5899980.0
3465,3249975.3000000003
675,2369991.0
2808,8499976.8
7165,8499991.5
3348,3600000.0
728,1899996.0
412,5199878.4
3146,8974969.299999999
1516,5189998.0
5746,6169979.5200000005
825,4649986.5
3267,2899995.0
3974,6498974.199999999
616,3399998.0
114,979993.2000000001
417,5849963.1
3069,7900000.0
1625,7100000.0
7114,7499998.8
6749,2989992.0
7927,4999995.0
4185,8198991.0
2896,8699994.6
7478,9999992.700000001
2082,5749999.399999999
753,2799990.0
2546,6399982.5
3969,6699996.0
3373,4699986.2
5727,5499987.899999999
4107,6999937.199999999
2444,7849980.2
4380,9878990.0
1066,5500000.0
3913,4599982.1
5287,5199994.2
5537,5149984.0
5387,5349980.0
5733,6299988.5
3498,10349976.0
2738,7150000.0
5052,10199984.399999999
4000,7299936.0
1568,6849968.4
2427,8699985.0
3746,7199976.0
6834,5699970.0
7421,8098965.600000001
1687,7499983.5
851,4504982.0
3546,8489982.799999999
6304,4299988.0
895,5299973.9
4592,9199996.2
6402,4449991.7
5879,5849987.399999999
335,3199984.8000000003
2839,8239977.0
3087,8500000.0
4611,8599986.0
1348,5299982.100000001
1015,5389991.8
2816,8040000.000000001
1631,6799970.1
2489,6349998.2
3730,7389951.0
6906,2750000.0
3251,9199980.899999999
7415,8999960.5
7268,5299996.800000001
5878,6799961.1
6666,5700000.0
5882,5999987.199999999
2070,5746986.0
4452,8249988.999999999
7811,4189988.0
5408,5299997.7
1635,6199982.4
4646,10599994.4
6485,4999983.3
2479,7198992.800000001
6618,5200000.0
2265,3699995.0
2959,7799992.199999999
5323,4799977.2
7566,13899979.8
3059,8249999.06
5053,9499972.0
5870,5799991.199999999
2141,3389990.4
5104,8398974.399999999
3118,9498988.0
5188,6600000.0
7557,8549997.0
4045,8199964.5
3356,3449990.3
2744,6949995.399999999
7254,3949995.0
5092,8499996.3
3506,10199982.5
1679,5699980.0
4249,8599962.799999999
3147,9099993.7
2294,4199999.2
7005,3399992.4
6934,2699983.4
580,2199996.0
1470,5949964.0
4799,10999960.5
4070,7799959.0
5308,4649993.4
3343,8960000.0
4992,11899985.0
7405,8299946.499999999
4583,9498993.0
3672,6298965.0
559,1599995.0999999999
5237,6189962.5
5215,6249975.6
2849,7799996.8
512,2849990.0
4729,9899988.0
1081,4999972.0
1664,7049964.6
1012,4999993.600000001
1931,3199968.0
1150,5899988.0
2838,8517986.0
5950,4849987.5
116,2329992.6
740,2049994.4000000001
7685,5149999.0
6071,6499993.5
5177,6578300.0
3675,6099975.0
5907,6499986.0
830,4589986.899999999
119,3589992.0
4752,11099980.8
7640,7199993.6
7985,5148988.0
7914,4869975.6
635,2899978.0
4465,7949995.800000001
4364,10100000.0
6800,5549990.0
7080,6199995.0
6967,4229998.0
7011,4199994.0
4142,7349967.0
7028,7399987.2
991,4998967.0
876,4949994.5
4869,10499937.7
5315,4984980.0
5222,6099998.4
4,10999939.2
3051,7499992.5
5692,5299977.0
3124,9499982.8
6408,4489983.9
7137,6999990.2
2660,5499000.0
2491,5949991.2
7147,7024992.0
5173,6489973.0
3854,6199956.0
4933,13533340.200000001
4777,11700000.0
1715,6749982.0
6449,5199992.2
6714,6659994.0
6458,4744982.55
6294,2499997.8000000003
1148,5729978.0
3261,2899985.1999999997
574,1749995.0
3769,6899955.600000001
3736,7299991.5
4146,7249984.5
853,4729988.7
1982,2699995.3000000003
2774,8349994.399999999
5920,5799998.8
4929,13699974.399999999
5211,5998971.0
1166,5098995.0
6615,4999994.699999999
6003,7099994.199999999
971,5149980.0
2701,4290000.0
4495,9879993.9
6656,5350000.0
3847,6429995.0
2368,9499974.0
4115,7519969.199999999
4780,8914941.0
4131,7599988.0
2950,8427119.3
5626,5449986.0
6972,3989994.0
524,2949991.0
2455,7999967.5
5016,11499987.200000001
1841,2100000.0
5987,5799990.0
537,2199983.4000000004
2806,8299979.4
5802,5898970.0
5597,5399993.899999999
7207,8299976.6
7344,7479960.0
4341,10999950.4
3175,8799964.0
784,3489988.0
4057,7989975.0
1409,7099995.0
2537,6649982.82
154,2954966.4
3009,8739990.0
1686,3799968.9000000004
2901,8699991.3
7926,4800000.0
7456,9799997.4
4721,9990000.0
3863,6099949.5
2733,7399991.4
1895,7689989.95
5442,6499980.0
569,1699984.0
6710,2349993.3
5855,6484985.5
1816,7849994.4
2065,8149997.1
127,2299980.0
3394,6005291.5
3327,8399981.8
7979,5099996.3
6103,6369990.0
2975,8149988.0
980,5199980.8
2300,4399991.0
190,2899974.0
1139,5998986.0
5088,8649978.0
699,1500000.0
7641,7299985.0
606,3699985.5
4276,9199957.5
301,2349996.0
6641,4999975.2
3420,8099970.399999999
7706,6299975.0
1060,5499983.7
7768,6524983.8
7843,2890000.0
2565,6279996.800000001
7995,5100000.0
1069,5399991.3
2524,7199996.8
2205,9449975.2
1243,6099994.0
7340,7749978.0
16,6939998.800000001
3120,9499990.5
7982,5089978.399999999
4642,10599979.4
4754,11299952.000000002
815,3949984.1999999997
3067,8499988.5
7648,6499993.5
5601,5799969.0
959,3699969.0
7023,8799982.0
6428,4999978.800000001
4893,15268500.0
7445,9599973.600000001
225,2850000.0
6171,4500000.0
3354,4028991.0
5896,6600000.0
2485,6500000.0
562,1499989.3
3436,7799994.0
6374,4449984.0
6182,4699982.8
1693,2249984.0
6894,6799980.0
1045,5100000.0
3446,7499988.4
4565,9849996.0
954,3899970.1
7978,5499984.0
2735,7199986.2
7968,5299987.12
4735,9889979.0
7709,5799995.7
1218,6499971.5
5254,7149988.800000001
5511,5299980.0
7614,9999963.0
1527,5719993.3
3987,7499967.2
7902,4899998.399999999
1300,5548978.199999999
7829,3450000.0
6945,5699988.0
5700,5499990.0
160,2759988.0
4067,7999936.399999999
5801,6299976.6
956,4899972.0
3791,7449969.6
3234,9299981.0
2869,7699980.399999999
3777,6998987.8
4433,9499953.6
4973,12699990.8
6016,7169979.6
2961,8749975.0
5981,5999981.399999999
2200,1749996.4000000001
98,1500000.0
7779,6939970.8
2557,6599985.0
3183,8799966.600000001
7395,8299956.600000001
253,3499965.8
3923,5899971.7
4199,7699989.6
1445,6700000.0
5540,5149980.0
1648,7169994.9
4682,10999000.0
4723,10650000.0
3991,7949977.600000001
1696,7200000.0
3191,9099972.0
6198,4369980.2
6296,2649995.4
4499,9740500.0
1154,5688000.0
2255,4349994.0
6960,4700000.0
1682,6899993.100000001
3170,8798985.8
7401,8149948.800000001
2056,6349993.0
7159,8000000.0
4090,7499935.000000001
7801,4249995.2
3108,9499990.5
4548,10163988.799999999
3723,7149992.0
6398,4699988.16
5423,6849997.199999999
7041,6700000.0
2049,2699983.4
4976,12299973.0
3643,6198955.2
7896,2790999.9
623,3899973.6
6490,5099983.600000001
7699,6200000.0
5884,7099981.2
262,2999970.1
5731,6349996.1
3369,4989983.600000001
4061,7799967.0
5535,4900000.0
6295,2789992.8000000003
6066,6299989.2
6617,5100000.0
1802,2979999.0
4736,9599980.0
7993,5200000.0
2385,9299997.6
6695,2250000.0
5760,6199989.600000001
1959,3135974.4
2976,8200000.0
488,4099985.3000000003
1843,2199987.0
1734,7599994.1
2911,8899984.799999999
3219,9149984.0
146,3099994.2
5631,5299986.600000001
1986,2799997.5999999996
1369,5899982.0
6547,5299985.75
6052,6899976.0
7099,5500000.0
2811,8340974.399999999
659,2149994.0
1794,2539998.0
7517,9999895.5
2511,7499999.800000001
3397,6099986.5
4282,8899980.0
1147,5199994.8
3272,8999984.0
608,3499977.5999999996
6288,1950000.0
6896,7099996.5
3582,7879969.6
1930,6699993.6
7126,4552485.600000001
197,2619990.0
2931,8900000.0
2327,3549996.0
4389,9349932.9
766,3289967.1
4496,9899974.0
4218,7999992.0
3255,9399991.6
202,2799972.5
3510,9699962.0
4931,13699997.299999999
6391,3150000.0
5536,5099973.6
1733,1999998.0
5792,5899982.0
2777,7599992.4
1707,6516973.0
5172,7017994.600000001
5249,7199989.500000001
5758,6099999.899999999
3474,3499980.0
6529,5099994.9
7759,6449977.8
5856,6300000.0
854,4749975.0
5686,5349994.8
6364,3590000.0
4737,10198996.5
4097,7199950.2
2160,2599993.0
698,4299982.2
7923,5099986.319999999
2999,8999979.8
3696,6499968.0
1636,6749989.4
7281,6489993.6
7555,10599976.0
3457,6249990.0
3581,7499975.9
1291,5949979.2
4659,11248988.0
6586,5049998.800000001
5617,5999994.0
1853,2999650.0
5232,6999978.3
3763,6999998.2
3304,8706984.0
7871,4200000.0
5728,5499978.0
3743,7199967.6
3445,7499987.600000001
1998,2969999.0
663,1949990.4000000001
4779,11699986.34
5353,4999986.2
7776,6599985.0
3748,7399998.0
4413,9399970.5
4744,10554969.600000001
5530,4949984.0
5576,4999982.0
709,2554998.0
7527,8999958.0
1282,6249999.1
5865,6689976.0
5068,9415840.0
2675,5000000.0
6777,3999996.0
4029,7488960.0
1306,5499960.9
5496,5698986.5
5504,5349994.8
7393,8499966.0
2237,4549998.3
3302,8688874.200000001
5593,5499972.8
7516,9999984.0
2038,2949994.2
1529,5599986.15
1663,6699000.0
5450,5999994.0
7905,4299998.3
7934,4999982.0
3627,6299976.0
5740,5479996.0
5147,7717473.22
4891,12749974.5
2693,4750000.0
3060,8200000.0
1597,6499979.0
6701,1724983.0
2729,7267500.000000001
2625,6849987.199999999
5916,5949981.6
3157,8699988.0
3314,8699985.799999999
1722,7249984.0
5279,6999993.0
6669,5649994.9
1059,5499986.8
4636,10899920.0
3242,9289996.200000001
1678,7099987.5
6893,6800000.0
6375,3449996.0
7575,13499983.999999998
6629,5199986.88
1757,7299972.0
6020,7049976.5
4191,8498991.600000001
5116,8499999.6
563,1349988.0
7409,8698984.0
2790,7799979.0
863,4400000.0
7743,6285293.82
1484,6379981.899999999
7036,6999999.0
7722,6899992.9
5978,6849997.5
5134,7799993.0
206,2499978.0
4488,9699981.4
6939,6479985.6
870,4749973.399999999
4493,9699965.5
6911,2979990.0
502,3798983.7
7386,6800000.0
1028,5499975.0
3840,6299983.2
2690,4651996.600000001
5582,5298992.9
6757,1999996.0
5056,9729084.6
1570,6798974.0
2773,8199995.4
5992,6848639.999999999
2731,7489990.8
6243,3899992.5
804,2999992.5
5848,6699980.100000001
3645,5998977.0
2454,7999992.0
4598,8899991.1
7216,8699982.6
3104,4799989.0
7074,6019994.4
4875,10549958.4
5960,4699989.0
200,2550000.0
6279,2798994.0
3099,9199971.0
6185,4299986.600000001
7162,8199996.0
2278,3200000.0
3561,8599992.14
5893,6749989.399999999
4474,8000000.0
6433,4899984.0
4514,9989919.1
5795,5849972.899999999
391,6549998.0
6737,3199995.0
5619,5599976.0
5258,6099984.0
7231,3899991.6999999997
1495,5789990.399999999
2695,4429997.0
2027,2449992.0
5248,6899988.04
5463,5599995.0
2568,6759000.0
64,2049999.0
3884,5499967.0
2062,8099991.36
5276,6999984.600000001
7209,8290000.0
492,3999990.0
379,6600000.0
6332,3549994.2
4859,10298988.0
6361,4400000.0
3993,7499956.399999999
4887,10749930.9
1076,4999989.0
878,4999995.0
337,1899987.0
6864,6649993.899999999
7893,4899996.3
6440,4899985.0
7870,4374994.62
1016,5499977.6
1275,6499962.800000001
3798,6899970.0
7630,8099978.4
4551,10299993.6
3342,3299990.1999999997
4911,12299994.0
6414,4999977.5
995,4749999.3
1981,3000000.0
4297,8809927.98
161,2999973.0
5676,5689984.0
6874,6299979.720000001
6546,5549984.0
4798,11489973.1
1500,5799983.0
3843,6499971.0
5225,6319995.0
2613,6599988.0
3461,3199988.0
1021,5499959.119999999
3073,7799996.4
7556,10599976.0
3943,5789991.9
1585,7199993.6
1955,3149990.6
3152,8999996.0
6350,3249990.0
34,2899989.0
4014,7649947.200000001
775,3349964.8000000003
2556,6699997.2
7596,11499970.3
1478,6599986.5
7100,5899994.100000001
5486,5789961.0
6236,4699976.8
1363,6099980.0
7042,6699986.500000001
2612,6399993.21
7514,10189972.0
2824,8198995.0
2041,6540000.0
241,2199999.9
2061,7949969.0
2363,5000000.0
600,4449995.7
2435,8199990.0
5393,4798973.0
6311,4199984.0
2888,8600000.0
6165,4889986.4
646,2550000.0
3890,5499000.0
3556,8299998.0
3202,9199980.0
1528,5499980.0
6976,3849994.1999999997
1267,6498966.6
7735,5283988.41
1899,8429997.4
4658,11654019.600000001
3005,7599981.4
2734,7379999.6
7102,6819983.100000001
189,2899988.0
1806,2730000.0
975,4749981.0
2747,7298981.600000001
7644,6699985.2
2047,3128996.0
7850,2390000.0
2558,5749986.0
1082,5199992.2
474,4099981.2
7729,6669980.4
2904,8499995.0
4843,9049956.299999999
6397,4699992.96
4117,7299949.600000001
3385,5899993.0
4555,9999958.0
1184,6099975.0
6421,4549977.4
5051,9899989.2
5311,4589974.399999999
2433,8599987.8
6950,4998989.899999999
7582,12599976.530000001
5612,5900000.0
2391,9299990.0
769,2989992.0
7477,9383982.4
1685,3799996.2
130,2349982.8
7832,3399000.0
2919,8899980.0
3171,8999996.0
3444,7399980.800000001
6232,4499985.0
5579,4999995.0
4426,8989968.0
5334,4989973.8
466,4899972.0
6266,2799992.0
5735,6749988.0
3092,8249996.5
3772,6550000.0
5191,6599992.8
5226,5949984.0
5390,4899994.8
860,4499979.9
7604,10199986.399999999
7271,6399990.0
